0.10693,0.00000,0.00000,-0.84204,0.00000,-0.17242,-0.05706,0.00000,0.17664,-1.15280,0.00000,0.14442,-0.41481,0.00000,0.00000,0.00000,0.00000,0.00000,0.26020,0.00000,0.00000,0.00000,-0.45610,-0.21625,-0.27555,0.00000,0.00000,-0.45605,0.00000,-2.12044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.09552,0.00000,0.00000,0.00000,0.00000,0.23076,0.00000,0.00000,0.00000,-0.08660,-0.27094,-1.03296,-0.25744,0.03030,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01935,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02656,0.00000,0.00000,0.00000,-0.45115,0.29081,-1.00384,-0.20513,0.00000,0.10643,0.00000,-0.10830,0.00000,-0.30755,0.00000,0.00000,0.00000,0.00000,-0.55256,0.03518,0.00000,0.00000,-0.11270,0.00000,0.32607,0.00000,0.17143,0.00000,0.00000,0.37593,0.00000,-0.59297,0.02558,0.00000,0.12968
0.25791,0.00000,0.00000,-0.49701,0.00000,0.25510,0.13254,0.00000,0.28647,0.01287,0.00000,0.11245,-0.40560,0.00000,0.00000,0.00000,0.00000,0.00000,0.46850,0.00000,0.00000,0.00000,-0.44979,0.00460,-0.02374,0.00000,0.00000,-0.01057,0.00000,-1.70686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02832,0.00000,0.00000,0.00000,0.00000,0.04784,0.00000,0.00000,0.00000,0.45521,0.56240,-0.88413,0.15320,0.10866,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03649,0.00000,0.00000,0.00000,-0.26608,0.20909,-0.10314,-0.17325,0.00000,0.26519,0.00000,-0.08878,0.00000,-0.25886,0.00000,0.00000,0.00000,0.00000,0.32404,0.05056,0.00000,0.00000,-0.13995,0.00000,0.13532,0.00000,0.15453,0.00000,0.00000,-0.08040,0.00000,0.24873,0.06636,0.00000,0.23591
0.27758,0.00000,0.00000,-0.53029,0.00000,-0.02099,0.31197,0.00000,0.16563,-0.44757,0.00000,-0.05965,-0.32041,0.00000,0.00000,0.00000,0.00000,0.00000,0.24820,0.00000,0.00000,0.00000,-0.32896,0.03450,-0.02159,0.00000,0.00000,-0.15570,0.00000,-0.01012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.09800,0.00000,0.00000,0.00000,0.00000,0.06824,0.00000,0.00000,0.00000,0.12532,0.67976,-1.69317,-0.28758,0.00596,0.00000,0.00000,0.00000,0.00000,0.00000,-0.16497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02515,0.00000,0.00000,0.00000,-0.29816,-0.13071,-0.81937,-0.18857,0.00000,0.40840,0.00000,0.00121,0.00000,-0.35107,0.00000,0.00000,0.00000,0.00000,0.02342,0.06054,0.00000,0.00000,-0.00082,0.00000,0.25894,0.00000,0.08954,0.00000,0.00000,-0.35811,0.00000,0.13261,-0.00658,0.00000,-0.38480
0.23491,0.00000,0.00000,0.00080,0.00000,0.03738,0.19565,0.00000,0.08632,-0.04652,0.00000,-0.13962,-1.39258,0.00000,0.00000,0.00000,0.00000,0.00000,0.41665,0.00000,0.00000,0.00000,0.02920,0.12239,0.13013,0.00000,0.00000,0.00912,0.00000,0.34675,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14064,0.00000,0.00000,0.00000,0.00000,0.16809,0.00000,0.00000,0.00000,-0.06888,0.96431,-0.53401,-0.08251,0.01800,0.00000,0.00000,0.00000,0.00000,0.00000,-0.08621,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01637,0.00000,0.00000,0.00000,-0.04625,-0.22473,-0.43061,-0.10132,0.00000,0.21261,0.00000,-0.04728,0.00000,-0.07272,0.00000,0.00000,0.00000,0.00000,-0.32070,0.01987,0.00000,0.00000,0.22543,0.00000,-0.02764,0.00000,0.19738,0.00000,0.00000,-0.13608,0.00000,0.36087,-0.17039,0.00000,-0.45700
-0.09809,0.00000,0.00000,-0.07733,0.00000,-0.29527,0.20900,0.00000,-0.31532,-0.56759,0.00000,-0.17806,-1.95168,0.00000,0.00000,0.00000,0.00000,0.00000,0.15454,0.00000,0.00000,0.00000,-0.01644,-0.06697,-0.04056,0.00000,0.00000,-1.03945,0.00000,0.03921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.15544,0.00000,0.00000,0.00000,0.00000,0.30507,0.00000,0.00000,0.00000,-0.46932,0.04331,-0.85008,-0.36887,-0.12204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01747,0.00000,0.00000,0.00000,-0.10456,-0.20245,-1.23075,-0.02599,0.00000,0.17917,0.00000,-0.08712,0.00000,-0.18218,0.00000,0.00000,0.00000,0.00000,-1.08567,0.00416,0.00000,0.00000,0.25101,0.00000,0.06689,0.00000,0.17555,0.00000,0.00000,-0.59510,0.00000,-0.71679,-0.43624,0.00000,-0.56319
0.08384,0.00000,0.00000,0.05086,0.00000,-0.57754,0.31895,0.00000,-0.22980,-0.37023,0.00000,-0.09701,-1.92170,0.00000,0.00000,0.00000,0.00000,0.00000,0.07099,0.00000,0.00000,0.00000,0.06453,-0.05004,-0.02693,0.00000,0.00000,-1.65637,0.00000,0.01906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03420,0.00000,0.00000,0.00000,0.18330,0.12577,0.00000,0.00000,0.00000,-0.10055,-0.66484,-0.20636,-0.17917,0.02701,0.00000,0.00000,0.00000,0.00000,0.00000,0.05994,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12664,0.00000,0.00000,0.00000,0.04377,0.08098,-1.66995,0.21502,0.00000,0.24827,0.00000,0.00274,0.00000,-0.11688,0.00000,0.00000,0.00000,0.00000,-1.20751,0.02695,0.00000,0.00000,0.01889,0.00000,-0.03141,0.00000,-0.76303,0.00000,0.00000,-0.49609,0.00000,-1.09696,-0.06023,0.00000,0.05992
-0.16272,0.00000,0.00000,0.48755,0.00000,-0.03253,0.35388,0.00000,-0.11972,-0.40100,0.00000,0.14346,-0.29308,0.00000,0.00000,0.00000,0.00000,0.15723,-2.15093,0.00000,0.00000,0.00000,-0.01757,0.07750,0.08505,0.00000,0.00000,-1.45762,0.00000,0.31661,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38127,0.00000,0.00000,0.00000,0.12751,-0.94119,0.00000,0.00000,0.00000,0.17428,-0.65251,-0.15405,0.11030,0.06854,0.00000,0.00000,0.00000,0.00000,0.00000,0.01127,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02806,0.00000,0.00000,0.00000,-0.21347,0.12677,-0.97075,0.15132,0.00000,0.30603,0.00000,0.05075,0.00000,-0.02723,0.00000,0.00000,0.00000,0.00000,-0.78987,0.04224,0.00000,0.00000,-0.15536,0.00000,-0.03948,0.00000,-0.83933,0.00000,0.00000,-0.55331,0.00000,-0.56620,0.16059,0.00000,0.34397
0.01612,0.00000,0.00000,0.34053,0.00000,-0.24771,0.22529,0.00000,0.20814,0.03682,0.00000,0.13023,-0.21827,0.00000,0.00000,0.00000,0.00000,0.21573,-1.97880,0.00000,0.00000,0.00000,0.17358,0.16158,0.15808,0.00000,0.00000,-1.30193,0.00000,-0.11962,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41892,0.00000,0.00000,0.00000,0.22221,-0.87745,0.00000,0.00000,0.00000,0.06327,-0.51722,-0.29873,0.14853,0.04559,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05205,0.00000,0.00000,0.00000,-0.75375,0.12767,-0.88602,0.16020,0.00000,0.22974,0.00000,0.08330,0.00000,-0.01742,0.00000,0.00000,0.00000,0.00000,-0.60762,0.09821,0.00000,0.00000,-0.19472,0.00000,0.01417,0.00000,-0.89268,0.00000,0.00000,-0.13182,0.00000,-0.03241,0.40186,0.00000,-0.02375
-0.06899,0.00000,0.00000,0.08687,0.00000,0.09236,0.02607,0.00000,0.05253,-0.25218,0.00000,-0.03609,-0.33605,0.00000,0.00000,0.00000,0.00000,-0.00791,-2.39826,0.00000,0.00000,0.00000,-0.37974,0.02931,0.03393,0.00000,0.00000,-1.01152,0.00000,-0.21447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32110,0.00000,0.00000,0.00000,0.17936,-0.99444,0.00000,0.00000,0.00000,-0.24615,-0.39796,-0.27052,-0.04587,-0.23886,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11563,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23435,0.00000,0.00000,0.00000,-0.73321,-0.08195,-0.36565,-0.00658,0.00000,-0.27974,0.00000,0.04917,0.00000,0.05138,0.00000,0.00000,0.00000,0.00000,-0.25070,0.09076,0.00000,0.00000,-0.12123,0.00000,-0.19815,0.00000,0.00175,0.00000,0.00000,-0.52348,0.00000,0.51767,0.07250,0.00000,-0.25542
0.22675,0.00000,0.00000,0.03388,0.00000,0.00261,0.08310,0.00000,-0.04139,0.05417,0.00000,-0.07405,-0.65995,0.00000,0.00000,0.00000,0.00000,0.01129,-0.16219,0.00000,0.00000,0.00000,0.07018,0.02891,0.03205,0.00000,0.00000,-0.74849,0.00000,-0.32417,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13472,0.00000,0.00000,0.00000,0.41500,-0.02540,0.00000,0.00000,0.00000,-0.28860,-0.10447,-0.26574,-0.02977,-0.18736,0.00000,0.00000,0.00000,0.00000,0.00000,0.04073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.12286,0.00000,0.00000,0.00000,-0.21377,0.15490,-0.29794,0.13343,0.00000,-0.20182,0.00000,0.29794,0.00000,0.04569,0.00000,0.00000,0.00000,0.00000,-0.19593,0.09698,0.00000,0.00000,-0.14009,0.00000,0.07526,0.00000,0.15319,0.00000,0.00000,-0.44787,0.00000,0.05348,0.23341,0.00000,-0.54148
